"Site","Transect","Subplot","ABLA","PICO","PIEN","PIPO","PSME","POTR5.sucker","POTR5.seedling","Conifer"
"13","A","12-14",0,0,0,0,0,0,0,0
"13","A","0-2",0,0,0,0,0,0,0,0
"13","A","14-16",0,0,0,0,0,0,0,0
"13","A","16-18",0,0,0,0,0,0,0,0
"13","A","18-20",0,0,0,0,0,0,0,0
"13","A","21-22",0,0,0,0,0,0,0,0
"13","A","22-24",0,0,0,0,0,0,0,0
"13","A","24-26",0,1,0,0,0,0,0,1
"13","A","26-28",0,0,0,0,0,0,0,0
"13","A","28-30",0,0,0,0,0,0,0,0
"13","A","30-32",0,0,0,0,0,0,0,0
"13","A","32-34",0,0,0,0,0,0,0,0
"13","A","34-36",0,0,0,0,0,0,0,0
"13","A","36-38",0,0,0,0,0,0,0,0
"13","A","38-40",0,0,0,0,0,0,0,0
"13","A","40-42",0,0,0,0,0,0,0,0
"13","A","42-44",0,0,0,0,0,0,0,0
"13","A","44-46",0,0,0,0,0,0,0,0
"13","A","46-48",0,0,0,0,0,0,0,0
"13","A","48-50",0,0,0,0,0,0,0,0
"13","B","2-4",0,0,0,0,0,0,0,0
"13","B","4-6",0,0,0,0,0,0,0,0
"13","B","6-8",0,0,0,0,0,0,0,0
"13","B","8-10",0,0,0,0,0,0,0,0
"13","B","10-12",0,0,0,0,0,0,0,0
"13","B","12-14",0,0,0,0,0,0,0,0
"13","B","0-2",0,0,0,0,0,0,0,0
"13","B","14-16",0,0,0,0,0,0,0,0
"13","B","16-18",0,0,0,0,0,0,0,0
"13","B","18-20",0,0,0,0,0,0,0,0
"13","B","21-22",0,0,0,0,0,0,0,0
"13","B","22-24",0,0,0,0,0,0,0,0
"13","B","26-28",0,0,0,0,0,0,0,0
"13","B","28-30",0,0,0,0,0,0,0,0
"13","B","30-32",0,0,0,0,0,0,0,0
"13","B","32-34",0,0,0,0,0,0,0,0
"13","B","34-36",0,0,0,0,0,0,0,0
"13","B","36-38",0,0,0,0,0,0,0,0
"13","B","38-40",0,0,0,0,0,0,0,0
"13","B","40-42",0,0,0,0,0,0,0,0
"13","B","42-44",0,0,0,0,0,0,0,0
"13","B","44-46",0,0,0,0,0,0,0,0
"13","B","46-48",0,0,0,0,0,0,0,0
"13","B","48-50",0,0,0,0,0,0,0,0
"13","B","50-52",0,0,0,0,0,0,0,0
"14","A","2-4",0,0,0,0,0,0,0,0
"14","A","4-6",0,0,0,0,0,0,0,0
"14","A","6-8",0,0,0,0,0,0,0,0
"14","A","8-10",0,0,0,0,0,0,0,0
"14","A","10-12",0,0,0,0,0,0,0,0
"14","A","12-14",0,0,0,0,0,0,0,0
"14","A","0-2",0,0,0,0,0,0,0,0
"14","A","14-16",0,0,0,0,0,0,0,0
"14","A","16-18",0,0,0,0,0,0,0,0
"14","A","18-20",0,0,0,0,0,0,0,0
"14","A","21-22",0,0,0,0,0,0,0,0
"14","A","22-24",0,0,0,0,0,0,0,0
"14","A","24-26",0,0,0,0,0,0,0,0
"14","A","26-28",0,0,0,0,0,0,0,0
"14","A","28-30",0,0,0,0,0,0,0,0
"14","A","30-32",0,0,0,0,0,0,0,0
"14","A","32-34",0,0,0,0,0,0,0,0
"14","A","34-36",0,0,0,0,0,0,0,0
"14","A","36-38",0,0,0,0,0,0,0,0
"14","A","38-40",0,0,0,0,0,0,0,0
"14","A","40-42",0,0,0,0,0,0,0,0
"14","A","42-44",0,0,0,0,0,0,0,0
"14","A","44-46",0,0,0,0,0,0,0,0
"14","A","46-48",0,0,0,0,0,0,0,0
"14","A","48-50",0,0,0,0,0,0,0,0
"14","B","2-4",0,0,0,0,0,0,0,0
"14","B","4-6",0,0,0,0,0,0,0,0
"14","B","6-8",0,0,0,0,0,0,0,0
"14","B","8-10",0,0,0,0,0,0,0,0
"14","B","10-12",0,0,0,0,0,0,0,0
"14","B","12-14",0,0,0,0,0,0,0,0
"14","B","0-2",0,0,0,0,0,0,0,0
"14","B","14-16",0,0,0,0,0,0,0,0
"14","B","16-18",0,0,0,0,0,0,1,0
"14","B","18-20",0,0,0,0,0,0,0,0
"14","B","21-22",0,0,0,0,0,0,0,0
"14","B","22-24",0,0,0,0,0,0,0,0
"14","B","26-28",0,0,0,0,0,0,0,0
"14","B","28-30",0,0,0,0,0,0,0,0
"14","B","30-32",0,0,0,0,0,0,0,0
"14","B","32-34",0,0,0,0,0,0,0,0
"14","B","34-36",0,0,0,0,0,0,0,0
"14","B","36-38",0,0,0,0,0,0,0,0
"14","B","38-40",0,0,0,0,0,0,0,0
"14","B","40-42",0,0,0,0,0,0,0,0
"14","B","42-44",0,0,0,0,0,0,0,0
"14","B","44-46",0,0,0,0,0,0,0,0
"14","B","46-48",0,0,0,0,0,0,0,0
"14","B","48-50",0,0,0,0,0,0,0,0
"14","B","50-52",0,0,0,0,0,0,0,0
"15","A","2-4",0,0,0,0,0,0,0,0
"15","A","4-6",0,0,0,0,0,0,0,0
"15","A","6-8",0,0,0,0,0,0,0,0
"15","A","8-10",0,0,0,0,0,0,0,0
"15","A","10-12",0,0,0,0,0,0,0,0
"15","A","12-14",0,0,0,0,0,0,0,0
"15","A","0-2",0,0,0,0,0,0,0,0
"15","A","14-16",0,0,0,0,0,0,0,0
"15","A","16-18",0,0,0,0,0,0,0,0
"15","A","18-20",0,0,0,0,0,0,0,0
"15","A","21-22",0,0,0,0,0,0,0,0
"15","A","22-24",0,0,0,0,0,0,0,0
"15","A","24-26",0,0,0,0,0,0,0,0
"15","A","26-28",0,0,0,0,0,0,0,0
"15","A","28-30",0,0,0,0,0,0,0,0
"15","A","30-32",0,0,0,0,0,0,0,0
"15","A","32-34",0,0,0,0,0,0,0,0
"15","A","34-36",0,0,0,0,0,0,0,0
"15","A","36-38",0,0,0,0,0,0,0,0
"15","A","38-40",0,0,0,0,0,0,0,0
"15","A","40-42",0,0,0,0,0,0,0,0
"15","A","42-44",0,0,0,0,0,0,0,0
"15","A","44-46",0,0,0,0,0,0,0,0
"15","A","46-48",0,0,0,0,0,0,0,0
"15","A","48-50",0,0,0,0,0,0,0,0
"15","B","2-4",0,0,0,0,0,0,0,0
"15","B","4-6",0,0,0,0,0,0,0,0
"15","B","6-8",0,0,0,0,0,0,0,0
"15","B","8-10",0,0,0,0,0,0,0,0
"15","B","10-12",0,0,0,0,0,0,0,0
"15","B","12-14",0,0,0,0,0,0,0,0
"15","B","0-2",0,0,0,0,0,0,0,0
"15","B","14-16",0,0,0,0,0,0,0,0
"15","B","16-18",0,0,0,0,0,0,0,0
"15","B","18-20",0,0,0,0,0,0,0,0
"15","B","21-22",0,0,0,0,0,0,0,0
"15","B","22-24",0,0,0,0,0,0,0,0
"15","B","26-28",0,0,0,0,0,0,0,0
"15","B","28-30",0,0,0,0,0,0,0,0
"15","B","30-32",0,0,0,0,0,0,0,0
"15","B","32-34",0,0,0,0,0,0,0,0
"15","B","34-36",0,0,0,0,0,0,0,0
"15","B","36-38",0,0,0,0,0,0,0,0
"15","B","38-40",0,0,0,0,0,0,0,0
"15","B","40-42",0,0,0,0,0,0,0,0
"15","B","42-44",0,0,0,0,0,0,0,0
"15","B","44-46",0,0,0,0,0,0,0,0
"15","B","46-48",0,0,0,0,0,0,0,0
"15","B","48-50",0,0,0,0,0,0,0,0
"15","B","50-52",0,0,0,0,0,0,0,0
"16","A","2-4",0,0,0,0,0,0,0,0
"16","A","4-6",0,0,0,0,0,0,0,0
"16","A","6-8",0,0,0,0,0,0,0,0
"16","A","8-10",0,0,0,0,0,0,0,0
"16","A","10-12",0,0,0,0,0,0,0,0
"16","A","12-14",0,0,0,0,0,0,0,0
"16","A","0-2",0,0,0,0,0,0,0,0
"16","A","14-16",0,0,0,0,0,0,0,0
"16","A","16-18",0,0,0,0,0,0,0,0
"16","A","18-20",0,0,0,0,0,0,0,0
"16","A","21-22",0,0,0,0,0,0,0,0
"16","A","22-24",0,0,0,0,0,0,0,0
"16","A","24-26",0,0,0,0,0,0,0,0
"16","A","26-28",0,0,0,0,0,0,0,0
"16","A","28-30",0,0,0,0,0,0,0,0
"16","A","30-32",0,0,0,0,0,0,0,0
"16","A","32-34",0,0,0,0,0,0,0,0
"16","A","34-36",0,0,0,0,0,0,0,0
"16","A","36-38",0,0,0,0,0,0,0,0
"16","A","38-40",0,0,0,0,0,0,0,0
"16","A","40-42",0,0,0,0,0,0,0,0
"16","A","42-44",0,0,0,0,0,0,0,0
"16","A","44-46",0,0,0,0,0,0,0,0
"16","A","46-48",0,0,0,0,0,0,0,0
"16","A","48-50",0,0,0,0,0,0,0,0
"16","B","2-4",0,0,0,0,0,0,0,0
"16","B","4-6",0,0,0,0,0,0,0,0
"16","B","6-8",0,0,0,0,0,0,0,0
"16","B","8-10",0,0,0,0,0,0,0,0
"16","B","10-12",0,0,0,0,0,0,0,0
"16","B","12-14",0,0,0,0,0,0,0,0
"16","B","0-2",0,0,0,0,0,0,0,0
"16","B","14-16",0,0,0,0,0,0,0,0
"16","B","16-18",0,0,0,0,0,0,0,0
"16","B","18-20",0,0,0,0,0,0,0,0
"16","B","21-22",0,0,0,0,0,0,0,0
"16","B","22-24",0,0,0,0,0,0,0,0
"16","B","26-28",0,0,0,0,0,0,0,0
"16","B","28-30",0,0,0,0,0,0,0,0
"16","B","30-32",0,0,0,0,0,0,0,0
"16","B","32-34",0,0,0,0,0,0,0,0
"16","B","34-36",0,0,0,0,0,0,0,0
"16","B","36-38",0,0,0,0,0,0,0,0
"16","B","38-40",0,0,0,0,0,0,0,0
"16","B","40-42",0,0,0,0,0,0,0,0
"16","B","42-44",0,0,0,0,0,0,0,0
"16","B","44-46",0,0,0,0,0,0,0,0
"16","B","46-48",0,0,0,0,0,0,0,0
"16","B","48-50",0,0,0,0,0,0,0,0
"16","B","50-52",0,0,0,0,0,0,0,0
"17","A","2-4",0,0,0,0,0,0,0,0
"17","A","4-6",0,0,0,0,0,0,0,0
"17","A","6-8",0,0,0,0,0,0,0,0
"17","A","8-10",0,0,0,0,0,0,0,0
"17","A","10-12",0,0,0,0,0,0,0,0
"17","A","12-14",0,0,0,0,0,0,0,0
"17","A","0-2",0,0,0,0,0,0,0,0
"17","A","14-16",0,0,0,0,0,0,0,0
"17","A","16-18",0,0,0,0,0,0,0,0
"17","A","18-20",0,0,0,0,0,0,0,0
"17","A","21-22",0,0,0,0,0,0,0,0
"17","A","22-24",0,0,0,0,0,0,0,0
"17","A","24-26",0,0,0,0,0,0,0,0
"17","A","26-28",0,0,0,0,0,0,0,0
"17","A","28-30",0,0,0,0,0,0,0,0
"17","A","30-32",0,0,0,0,0,0,0,0
"17","A","32-34",0,0,0,0,0,0,0,0
"17","A","34-36",0,0,0,0,0,0,0,0
"17","A","36-38",0,0,0,0,0,0,0,0
"17","A","38-40",0,0,0,0,0,0,0,0
"17","A","40-42",0,0,0,0,0,0,1,0
"17","A","42-44",0,0,0,0,0,0,0,0
"17","A","44-46",0,0,0,0,0,0,0,0
"17","A","46-48",0,0,0,0,0,0,0,0
"17","A","48-50",0,0,0,0,0,0,0,0
"17","B","2-4",0,0,0,0,0,0,0,0
"17","B","4-6",0,0,0,0,0,0,0,0
"17","B","6-8",0,0,0,0,0,0,0,0
"17","B","8-10",0,0,0,0,0,0,0,0
"17","B","10-12",0,0,0,0,0,0,0,0
"17","B","12-14",0,0,0,0,0,0,0,0
"17","B","0-2",0,0,0,0,0,0,0,0
"17","B","14-16",0,0,0,0,0,0,0,0
"17","B","16-18",0,0,0,0,0,0,0,0
"17","B","18-20",0,0,0,0,0,0,0,0
"17","B","21-22",0,0,0,0,0,0,0,0
"17","B","22-24",0,0,0,0,0,0,0,0
"17","B","26-28",0,0,0,0,0,0,0,0
"17","B","28-30",0,0,0,0,0,0,0,0
"17","B","30-32",0,0,0,0,0,0,0,0
"17","B","32-34",0,0,0,0,0,0,0,0
"17","B","34-36",0,0,0,0,0,0,0,0
"17","B","36-38",0,0,0,0,0,0,0,0
"17","B","38-40",0,0,0,0,0,0,0,0
"17","B","40-42",0,0,0,0,0,0,0,0
"17","B","42-44",0,0,0,0,0,0,0,0
"17","B","44-46",0,0,0,0,0,0,0,0
"17","B","46-48",0,0,0,0,0,0,0,0
"17","B","48-50",0,0,0,0,0,0,0,0
"17","B","50-52",0,0,0,0,0,0,0,0
"18","A","2-4",0,0,0,0,0,0,0,0
"18","A","4-6",0,0,0,0,0,0,0,0
"18","A","6-8",0,0,0,0,0,0,0,0
"18","A","8-10",0,0,0,0,0,0,0,0
"18","A","10-12",0,0,0,0,0,0,0,0
"18","A","12-14",0,0,0,0,0,0,0,0
"18","A","0-2",0,0,0,0,0,0,0,0
"18","A","14-16",0,0,0,0,0,0,0,0
"18","A","16-18",0,0,0,0,0,0,0,0
"18","A","18-20",0,0,0,0,0,0,0,0
"18","A","21-22",0,0,0,0,0,0,0,0
"18","A","22-24",0,0,0,0,0,0,0,0
"18","A","24-26",0,1,0,0,0,0,0,1
"18","A","26-28",0,0,0,0,0,0,0,0
"18","A","28-30",0,0,0,0,0,0,0,0
"18","A","30-32",0,0,0,0,0,0,0,0
"18","A","32-34",0,0,0,0,0,0,0,0
"18","A","34-36",0,0,0,0,0,0,0,0
"18","A","36-38",0,0,0,0,0,0,0,0
"18","A","38-40",0,0,0,0,0,0,0,0
"18","A","40-42",0,0,0,0,0,0,0,0
"18","A","42-44",0,0,0,0,0,0,0,0
"18","A","44-46",0,0,0,0,0,0,0,0
"18","A","46-48",0,0,0,0,0,0,0,0
"18","A","48-50",0,0,0,0,0,0,0,0
"18","B","2-4",0,0,0,0,0,0,0,0
"18","B","4-6",0,0,0,0,0,0,0,0
"18","B","6-8",0,0,0,0,0,0,0,0
"18","B","8-10",0,0,0,0,0,0,0,0
"18","B","10-12",0,0,0,0,0,0,0,0
"18","B","12-14",0,0,0,0,0,0,0,0
"18","B","0-2",0,0,0,0,0,0,0,0
"18","B","14-16",0,0,0,0,0,0,0,0
"18","B","16-18",0,0,0,0,0,0,0,0
"18","B","18-20",0,0,0,0,0,0,0,0
"18","B","21-22",0,0,0,0,0,0,0,0
"18","B","22-24",0,0,0,0,0,0,0,0
"18","B","26-28",0,0,0,0,0,0,0,0
"18","B","28-30",0,0,0,0,0,0,0,0
"18","B","30-32",0,0,0,0,0,0,0,0
"18","B","32-34",0,0,0,0,0,0,0,0
"18","B","34-36",0,0,0,0,0,0,0,0
"18","B","36-38",0,0,0,0,0,0,0,0
"18","B","38-40",0,0,0,0,0,0,0,0
"18","B","40-42",0,0,0,0,0,0,0,0
"18","B","42-44",0,0,0,0,0,0,0,0
"18","B","44-46",0,0,0,0,0,0,0,0
"18","B","46-48",0,0,0,0,0,0,0,0
"18","B","48-50",0,0,0,0,0,0,0,0
"18","B","50-52",0,0,0,0,0,0,0,0
"19","A","2-4",0,0,0,0,0,0,0,0
"19","A","4-6",0,0,0,0,0,0,0,0
"19","A","6-8",0,0,0,0,0,0,0,0
"19","A","8-10",0,0,0,0,0,0,0,0
"19","A","10-12",0,0,0,0,0,0,0,0
"19","A","12-14",0,0,0,0,0,0,0,0
"19","A","0-2",0,0,0,0,0,0,2,0
"19","A","14-16",0,0,0,0,0,0,0,0
"19","A","16-18",0,0,0,0,0,0,0,0
"19","A","18-20",0,0,0,0,0,0,0,0
"19","A","21-22",0,0,0,0,0,0,0,0
"19","A","22-24",0,0,0,0,0,0,0,0
"19","A","24-26",0,0,0,0,0,0,0,0
"19","A","26-28",0,0,0,0,0,0,0,0
"19","A","28-30",0,0,0,0,0,0,0,0
"19","A","30-32",0,0,0,0,0,0,0,0
"19","A","32-34",0,0,0,0,0,0,0,0
"19","A","34-36",0,0,0,0,0,0,0,0
"19","A","36-38",0,0,0,0,0,0,0,0
"19","A","38-40",0,0,0,0,0,0,0,0
"19","A","40-42",0,0,0,0,0,0,0,0
"19","A","42-44",0,0,0,0,0,0,0,0
"19","A","44-46",0,0,0,0,0,0,0,0
"19","A","46-48",0,0,0,0,0,0,0,0
"19","A","48-50",0,0,0,0,0,0,0,0
"19","B","2-4",0,0,0,0,0,0,0,0
"19","B","4-6",0,0,0,0,0,0,0,0
"19","B","6-8",0,0,0,0,0,0,0,0
"19","B","8-10",0,0,0,0,0,0,0,0
"19","B","10-12",0,0,0,0,0,0,0,0
"19","B","12-14",0,0,0,0,0,0,0,0
"19","B","0-2",0,0,0,0,0,0,0,0
"19","B","14-16",0,0,0,0,0,0,0,0
"19","B","16-18",0,0,0,0,0,0,0,0
"19","B","18-20",0,0,0,0,0,0,0,0
"19","B","21-22",0,0,0,0,0,0,0,0
"19","B","22-24",0,0,0,0,0,0,0,0
"19","B","26-28",0,0,0,0,0,0,0,0
"19","B","28-30",0,0,0,0,0,0,0,0
"19","B","30-32",0,0,0,0,0,0,0,0
"19","B","32-34",0,0,0,0,0,0,0,0
"19","B","34-36",0,0,0,0,0,0,0,0
"19","B","36-38",0,0,0,0,0,0,0,0
"19","B","38-40",0,0,0,0,0,0,0,0
"19","B","40-42",0,0,0,0,0,0,0,0
"19","B","42-44",0,0,0,0,0,0,0,0
"19","B","44-46",0,0,0,0,0,0,0,0
"19","B","46-48",0,0,0,0,0,0,0,0
"19","B","48-50",0,0,0,0,0,0,0,0
"19","B","50-52",0,0,0,0,0,0,0,0
"20","A","2-4",0,0,0,0,0,0,10,0
"20","A","4-6",0,0,0,0,0,0,12,0
"20","A","6-8",0,0,0,0,0,0,0,0
"20","A","8-10",0,0,0,0,0,0,1,0
"20","A","10-12",0,0,0,0,0,0,0,0
"20","A","12-14",0,0,0,0,0,0,0,0
"20","A","0-2",0,0,0,0,0,0,0,0
"20","A","14-16",0,0,0,0,0,0,0,0
"20","A","16-18",0,0,0,0,0,0,0,0
"20","A","18-20",0,0,0,0,0,0,0,0
"20","A","21-22",0,0,0,0,0,0,0,0
"20","A","22-24",0,0,0,0,0,0,0,0
"20","A","24-26",0,0,0,0,0,0,0,0
"20","A","26-28",0,0,0,0,0,0,0,0
"20","A","28-30",0,0,0,0,0,0,0,0
"20","A","30-32",0,0,0,0,0,0,0,0
"20","A","32-34",0,0,0,0,0,0,0,0
"20","A","34-36",0,0,0,0,0,0,0,0
"20","A","36-38",0,1,0,0,0,0,0,1
"20","A","38-40",0,0,0,0,0,0,0,0
"20","A","40-42",0,0,0,0,0,0,0,0
"20","A","42-44",0,0,0,0,0,0,0,0
"20","A","44-46",0,0,0,0,0,0,0,0
"20","A","46-48",0,0,0,0,0,0,0,0
"20","A","48-50",0,0,0,0,0,0,0,0
"20","B","2-4",0,0,0,0,0,0,0,0
"20","B","4-6",0,0,0,0,0,0,0,0
"20","B","6-8",0,0,0,0,0,0,0,0
"20","B","8-10",0,0,0,0,0,0,0,0
"20","B","10-12",0,0,0,0,0,0,3,0
"20","B","12-14",0,0,0,0,0,0,2,0
"20","B","0-2",0,0,0,0,0,0,0,0
"20","B","14-16",0,0,0,0,0,0,1,0
"20","B","16-18",0,0,0,0,0,0,4,0
"20","B","18-20",0,0,0,0,0,0,22,0
"20","B","21-22",0,0,0,0,0,0,4,0
"20","B","22-24",0,0,0,0,0,0,0,0
"20","B","26-28",0,0,0,0,0,0,0,0
"20","B","28-30",0,0,0,0,0,0,0,0
"20","B","30-32",0,0,0,0,0,0,0,0
"20","B","32-34",0,0,0,0,0,0,0,0
"20","B","34-36",0,0,0,0,0,0,0,0
"20","B","36-38",0,0,0,0,0,0,0,0
"20","B","38-40",0,0,0,0,0,0,0,0
"20","B","40-42",0,0,0,0,0,0,0,0
"20","B","42-44",0,0,0,0,0,0,0,0
"20","B","44-46",0,0,0,0,0,0,0,0
"20","B","46-48",0,0,0,0,0,0,0,0
"20","B","48-50",0,0,0,0,0,0,0,0
"20","B","50-52",0,0,0,0,0,0,1,0
"21","A","2-4",0,0,0,0,0,0,0,0
"21","A","4-6",0,0,0,0,0,0,0,0
"21","A","6-8",0,0,0,0,0,0,0,0
"21","A","8-10",0,0,0,0,0,0,0,0
"21","A","10-12",0,0,0,0,0,0,0,0
"21","A","12-14",0,0,0,0,0,0,0,0
"21","A","0-2",0,0,1,0,0,0,0,1
"21","A","14-16",0,0,0,0,0,0,0,0
"21","A","16-18",0,0,0,0,0,0,0,0
"21","A","18-20",0,0,0,0,0,0,0,0
"21","A","21-22",0,0,0,0,0,0,0,0
"21","A","22-24",0,0,0,0,0,0,0,0
"21","A","24-26",0,0,0,0,0,0,1,0
"21","A","26-28",0,0,0,0,0,0,0,0
"21","A","28-30",0,0,0,0,0,0,0,0
"21","A","30-32",0,0,0,0,0,0,0,0
"21","A","32-34",0,0,0,0,0,0,0,0
"21","A","34-36",0,0,0,0,0,0,0,0
"21","A","36-38",0,0,0,0,0,0,0,0
"21","A","38-40",0,0,0,0,0,0,0,0
"21","A","40-42",0,0,0,0,0,0,0,0
"21","A","42-44",0,0,0,0,0,0,1,0
"21","A","44-46",0,0,0,0,0,0,0,0
"21","A","46-48",0,0,0,0,0,0,0,0
"21","A","48-50",0,0,0,0,0,0,5,0
"21","B","2-4",0,0,0,0,0,0,0,0
"21","B","4-6",0,0,0,0,0,0,0,0
"21","B","6-8",0,0,0,0,0,0,0,0
"21","B","8-10",1,0,2,0,0,0,0,3
"21","B","10-12",0,0,0,0,0,0,0,0
"21","B","12-14",0,0,0,0,0,0,0,0
"21","B","0-2",2,0,0,0,0,0,0,2
"21","B","14-16",0,0,0,0,0,0,0,0
"21","B","16-18",0,0,0,0,0,0,0,0
"21","B","18-20",0,0,0,0,0,0,0,0
"21","B","21-22",0,0,0,0,0,0,1,0
"21","B","22-24",0,0,0,0,0,0,0,0
"21","B","26-28",0,0,0,0,0,0,0,0
"21","B","28-30",0,0,0,0,0,0,0,0
"21","B","30-32",0,0,0,0,0,0,0,0
"21","B","32-34",0,0,0,0,0,0,0,0
"21","B","34-36",0,0,0,0,0,0,0,0
"21","B","36-38",0,0,0,0,0,0,0,0
"21","B","38-40",0,0,0,0,0,0,0,0
"21","B","40-42",0,0,0,0,0,0,0,0
"21","B","42-44",0,0,0,0,0,0,0,0
"21","B","44-46",0,0,0,0,0,0,0,0
"21","B","46-48",0,0,0,0,0,0,0,0
"21","B","48-50",0,0,0,0,0,0,0,0
"21","B","50-52",0,0,0,0,0,0,0,0
"22","A","2-4",0,0,0,0,0,0,0,0
"22","A","4-6",0,0,0,0,0,0,0,0
"22","A","6-8",0,0,0,0,0,0,0,0
"22","A","8-10",0,0,0,0,0,0,0,0
"22","A","10-12",0,0,0,0,0,0,0,0
"22","A","12-14",0,0,0,0,0,0,0,0
"22","A","0-2",0,0,0,0,0,0,0,0
"22","A","14-16",0,0,0,0,0,0,0,0
"22","A","16-18",0,0,0,0,0,0,0,0
"22","A","18-20",0,0,0,0,0,0,0,0
"22","A","21-22",0,0,0,0,0,0,0,0
"22","A","22-24",0,0,0,0,0,0,0,0
"22","A","24-26",0,0,0,0,0,0,0,0
"22","A","26-28",0,0,0,0,0,0,0,0
"22","A","28-30",0,0,0,0,0,0,0,0
"22","A","30-32",0,0,0,0,0,0,0,0
"22","A","32-34",0,0,0,0,0,0,0,0
"22","A","34-36",0,0,0,0,0,0,0,0
"22","A","36-38",0,0,0,0,0,0,0,0
"22","A","38-40",0,0,0,0,0,0,0,0
"22","A","40-42",0,0,0,0,0,0,0,0
"22","A","42-44",0,0,0,0,0,0,0,0
"22","A","44-46",0,0,0,0,0,0,0,0
"22","A","46-48",0,0,0,0,0,0,0,0
"22","A","48-50",0,0,0,0,0,0,0,0
"22","B","2-4",0,0,0,0,0,0,0,0
"22","B","4-6",0,0,0,0,0,0,0,0
"22","B","6-8",0,0,0,0,0,0,0,0
"22","B","8-10",0,0,0,0,0,0,0,0
"22","B","10-12",0,0,0,0,0,0,1,0
"22","B","12-14",0,0,0,0,0,0,0,0
"22","B","0-2",0,0,0,0,0,0,0,0
"22","B","14-16",0,0,0,0,0,0,0,0
"22","B","16-18",0,0,0,0,0,0,0,0
"22","B","18-20",0,0,0,0,0,0,0,0
"22","B","21-22",0,0,0,0,0,0,0,0
"22","B","22-24",0,0,0,0,0,0,0,0
"22","B","26-28",0,0,0,0,0,0,0,0
"22","B","28-30",0,0,0,0,0,0,0,0
"22","B","30-32",0,0,0,0,0,0,0,0
"22","B","32-34",0,0,0,0,0,0,0,0
"22","B","34-36",0,0,0,0,0,0,0,0
"22","B","36-38",0,0,0,0,0,0,0,0
"22","B","38-40",0,0,0,0,0,0,0,0
"22","B","40-42",0,0,0,0,0,0,0,0
"22","B","42-44",0,0,0,0,0,0,0,0
"22","B","44-46",0,0,0,0,0,0,0,0
"22","B","46-48",0,0,0,0,0,0,0,0
"22","B","48-50",0,0,0,0,0,0,0,0
"22","B","50-52",0,0,0,0,0,0,0,0
"23","A","2-4",0,0,0,0,0,0,0,0
"23","A","4-6",0,0,0,0,0,0,0,0
"23","A","6-8",0,0,0,0,0,0,0,0
"23","A","8-10",0,0,0,0,0,0,0,0
"23","A","10-12",0,0,0,0,0,0,0,0
"23","A","12-14",0,0,0,0,0,0,0,0
"23","A","0-2",0,0,0,0,0,0,0,0
"23","A","14-16",0,0,0,0,0,0,0,0
"23","A","16-18",0,0,0,0,0,0,0,0
"23","A","18-20",0,0,0,0,0,0,0,0
"23","A","21-22",0,0,0,0,0,0,0,0
"23","A","22-24",0,0,0,0,0,0,0,0
"23","A","24-26",0,0,0,0,0,0,0,0
"23","A","26-28",0,0,0,0,0,0,0,0
"23","A","28-30",0,0,0,0,0,0,0,0
"23","A","30-32",0,0,0,0,0,0,0,0
"23","A","32-34",0,0,0,0,0,0,8,0
"23","A","34-36",0,0,0,0,0,0,12,0
"23","A","36-38",0,0,0,0,0,0,8,0
"23","A","38-40",0,0,0,0,0,0,1,0
"23","A","40-42",0,0,0,0,0,0,0,0
"23","A","42-44",0,0,0,0,0,0,0,0
"23","A","44-46",0,0,0,0,0,0,0,0
"23","A","46-48",0,0,0,0,0,0,0,0
"23","A","48-50",0,0,0,0,0,0,0,0
"23","B","2-4",0,0,0,0,0,0,0,0
"23","B","4-6",0,0,0,0,0,0,0,0
"23","B","6-8",0,0,0,0,0,0,0,0
"23","B","8-10",0,0,0,0,0,0,0,0
"23","B","10-12",0,0,0,0,0,0,0,0
"23","B","12-14",0,0,0,0,0,0,0,0
"23","B","0-2",0,0,0,0,0,0,0,0
"23","B","14-16",0,0,0,0,0,0,0,0
"23","B","16-18",0,0,0,0,0,0,0,0
"23","B","18-20",0,0,0,0,0,0,0,0
"23","B","21-22",0,0,0,0,0,0,0,0
"23","B","22-24",0,0,0,0,0,0,0,0
"23","B","26-28",0,0,0,0,0,0,0,0
"23","B","28-30",0,0,0,0,0,0,0,0
"23","B","30-32",0,0,0,0,0,0,0,0
"23","B","32-34",0,0,0,0,0,0,0,0
"23","B","34-36",0,0,0,0,0,0,0,0
"23","B","36-38",0,0,0,0,0,0,0,0
"23","B","38-40",0,0,0,0,0,0,0,0
"23","B","40-42",0,0,0,0,0,0,0,0
"23","B","42-44",0,0,0,0,0,0,0,0
"23","B","44-46",0,0,0,0,0,0,0,0
"23","B","46-48",0,0,0,0,0,0,0,0
"23","B","48-50",0,0,0,0,0,0,0,0
"23","B","50-52",0,0,0,0,0,0,0,0
"24","A","2-4",0,0,0,0,0,0,0,0
"24","A","4-6",0,0,0,0,0,0,0,0
"24","A","6-8",0,0,0,0,0,0,0,0
"24","A","8-10",0,0,0,0,0,0,0,0
"24","A","10-12",0,0,0,0,0,0,0,0
"24","A","12-14",0,0,0,0,0,0,0,0
"24","A","0-2",0,0,0,0,0,0,0,0
"24","A","14-16",0,0,0,0,0,0,0,0
"24","A","16-18",0,0,0,0,0,0,0,0
"24","A","18-20",0,0,0,0,0,0,0,0
"24","A","21-22",0,0,0,0,0,0,0,0
"24","A","22-24",0,0,0,0,0,0,1,0
